%eval_id interface             b4             b5             b6             b1             b2             b3            kt4            kt5            kt6            kt1            kt2            kt3            kf6            kf4            kf5            kf2            kf3            kf1             a1             a3             a2             a5             a4             a6         obj_fn 
37           NO_ID      -0.333072      -0.112052       -0.22102       -0.19532        -0.9252        -0.6168        1.38024        1.73016         2.3814       1.019628       0.789264        1.17612        2.54664        2.44944        1.98288        1.97316        2.07036         1.9926        0.06804        0.05832       0.000972       0.017496        0.05832       0.065124  0.01518622275 
38           NO_ID      -0.332424      -0.111834       -0.22059       -0.19494        -0.9234        -0.6156        1.38308        1.73372         2.3863       1.021726       0.790888        1.17854        2.55188        2.45448        1.98696        1.97722        2.07462         1.9967        0.06818        0.05844       0.000974       0.017532        0.05844       0.065258  0.01328662723 
39           NO_ID      -0.331776      -0.111616       -0.22016       -0.19456        -0.9216        -0.6144        1.38592        1.73728         2.3912       1.023824       0.792512        1.18096        2.55712        2.45952        1.99104        1.98128        2.07888         2.0008        0.06832        0.05856       0.000976       0.017568        0.05856       0.065392  0.01159868173 
40           NO_ID      -0.331128      -0.111398       -0.21973       -0.19418        -0.9198        -0.6132        1.38876        1.74084         2.3961       1.025922       0.794136        1.18338        2.56236        2.46456        1.99512        1.98534        2.08314         2.0049        0.06846        0.05868       0.000978       0.017604        0.05868       0.065526 0.009045858362 
41           NO_ID       -0.33048       -0.11118        -0.2193        -0.1938         -0.918         -0.612         1.3916         1.7444          2.401        1.02802        0.79576         1.1858         2.5676         2.4696         1.9992         1.9894         2.0874          2.009         0.0686         0.0588        0.00098        0.01764         0.0588        0.06566 0.007534327388 
42           NO_ID      -0.329832      -0.110962       -0.21887       -0.19342        -0.9162        -0.6108        1.39444        1.74796         2.4059       1.030118       0.797384        1.18822        2.57284        2.47464        2.00328        1.99346        2.09166         2.0131        0.06874        0.05892       0.000982       0.017676        0.05892       0.065794 0.006227037303 
43           NO_ID      -0.329184      -0.110744       -0.21844       -0.19304        -0.9144        -0.6096        1.39728        1.75152         2.4108       1.032216       0.799008        1.19064        2.57808        2.47968        2.00736        1.99752        2.09592         2.0172        0.06888        0.05904       0.000984       0.017712        0.05904       0.065928 0.004556352762 
44           NO_ID      -0.328536      -0.110526       -0.21801       -0.19266        -0.9126        -0.6084        1.40012        1.75508         2.4157       1.034314       0.800632        1.19306        2.58332        2.48472        2.01144        2.00158        2.10018         2.0213        0.06902        0.05916       0.000986       0.017748        0.05916       0.066062 0.003419709143 
45           NO_ID      -0.327888      -0.110308       -0.21758       -0.19228        -0.9108        -0.6072        1.40296        1.75864         2.4206       1.036412       0.802256        1.19548        2.58856        2.48976        2.01552        2.00564        2.10444         2.0254        0.06916        0.05928       0.000988       0.017784        0.05928       0.066196 0.002664751469 
46           NO_ID       -0.32724       -0.11009       -0.21715        -0.1919         -0.909         -0.606         1.4058         1.7622         2.4255        1.03851        0.80388         1.1979         2.5938         2.4948         2.0196         2.0097         2.1087         2.0295         0.0693         0.0594        0.00099        0.01782         0.0594        0.06633 0.001662252633 
